Pt name,North,East,Ground,WSE,Elevation_recorded,Depth,Code,Notes
27760,2064973.918,6573008.144,168.515,172.255,171.855,3.74,BATH,
27761,2064978.53,6573005.921,168.616,172.192,171.792,3.576,BATH,
27762,2064983.251,6573003.715,168.706,172.184,171.784,3.478,BATH,
27763,2064987.992,6573001.545,167.999,172.166,171.766,4.167,BATH,
27764,2064992.965,6572999.858,168.303,172.076,171.676,3.773,BATH,
27765,2064996.46,6572999.326,168.088,172.222,171.822,4.134,BATH,
27766,2064999.504,6572997.861,168.767,172.212,171.812,3.445,BATH,
27767,2065002.33,6572997.633,169.569,172.194,171.794,2.625,BATH,
27768,2065004.519,6572998.287,169.163,172.214,171.814,3.051,BATH,
27769,2065006.086,6572999.584,168.563,172.205,171.805,3.642,BATH,
27770,2065006.498,6573000.966,168.537,172.179,171.779,3.642,BATH,
27771,2065006.971,6573002.5,168.421,172.194,171.794,3.773,BATH,
27772,2065007.363,6573003.533,168.25,172.187,171.787,3.937,BATH,
27773,2065007.859,6573004.557,169.61,172.235,171.835,2.625,BATH,
27774,2065006.931,6573006.014,169.063,172.147,171.747,3.084,BATH,
27775,2065005.457,6573007.781,168.638,172.214,171.814,3.576,BATH,
27776,2065003.662,6573009.356,168.548,172.19,171.79,3.642,BATH,
27777,2065001.22,6573009.841,169.367,172.189,171.789,2.822,BATH,
27778,2064998.469,6573009.84,170.03,172.163,171.763,2.133,BATH,
27781,2064988.524,6573012.368,169.808,172.137,171.737,2.329,BATH,
27782,2064984.847,6573011.487,169.395,172.118,171.718,2.723,BATH,
27783,2064980.786,6573009.244,168.777,172.222,171.822,3.445,BATH,
27784,2064976.503,6573006.209,168.765,172.21,171.81,3.445,BATH,
27785,2064972.694,6573002.849,168.427,172.2,171.8,3.773,BATH,
27786,2064969.3,6572999.5,168.133,172.168,171.768,4.035,BATH,
27787,2064966.443,6572997.07,168.744,172.189,171.789,3.445,BATH,
27788,2064964.2,6572995.736,168.499,172.174,171.774,3.675,BATH,
27789,2064961.915,6572994.339,169.196,172.182,171.782,2.986,BATH,
27790,2064959.626,6572992.747,169.716,172.144,171.744,2.428,BATH,
27797,2064962.39,6572984.227,169.856,172.185,171.785,2.329,BATH,
27798,2064964.677,6572984.212,169.6,172.225,171.825,2.625,BATH,
27799,2064967.965,6572984.516,168.449,172.189,171.789,3.74,BATH,
27800,2064971.779,6572984.574,168.298,172.169,171.769,3.871,BATH,
27801,2064976.946,6572984.495,167.975,172.174,171.774,4.199,BATH,
27802,2064981.984,6572983.872,167.847,172.079,171.679,4.232,BATH,
27803,2064987.036,6572982.041,167.897,172.195,171.795,4.298,BATH,
27804,2064991.836,6572980.162,167.815,172.113,171.713,4.298,BATH,
27805,2064996.616,6572977.92,168.12,172.155,171.755,4.035,BATH,
27806,2065001.655,6572976.783,168.354,172.193,171.793,3.839,BATH,
27807,2065006.598,6572976.554,168.117,172.185,171.785,4.068,BATH,
27808,2065008.943,6572977.129,168.185,172.22,171.82,4.035,BATH,
27809,2065010.343,6572977.033,168.25,172.22,171.82,3.97,BATH,
27810,2065010.864,6572977.969,168.749,172.194,171.794,3.445,BATH,
27811,2065011.153,6572978.83,168.454,172.227,171.827,3.773,BATH,
27812,2065010.49,6572979.298,168.373,172.212,171.812,3.839,BATH,
27813,2065009.777,6572979.584,168.337,172.176,171.776,3.839,BATH,
27814,2065008.39,6572979.839,168.245,172.182,171.782,3.937,BATH,
27815,2065006.197,6572979.471,168.089,172.124,171.724,4.035,BATH,
27816,2065003.635,6572978.43,168.12,172.188,171.788,4.068,BATH,
27817,2065000.553,6572976.561,168.304,172.175,171.775,3.871,BATH,
27818,2064996.619,6572974.894,168.015,172.182,171.782,4.167,BATH,
27819,2064992.958,6572971.381,167.319,172.142,171.742,4.823,BATH,
27820,2064990.038,6572966.824,167.052,172.17,171.77,5.118,BATH,
27821,2064987.105,6572962.321,166.526,172.169,171.769,5.643,BATH,
27822,2064984.221,6572958.16,166.79,172.171,171.771,5.381,BATH,
27823,2064980.239,6572954.652,166.272,172.145,171.745,5.873,BATH,
27824,2064976.176,6572951.669,166.474,172.117,171.717,5.643,BATH,
27825,2064972.226,6572949.018,167.291,172.179,171.779,4.888,BATH,
27826,2064967.798,6572947.335,168.104,172.172,171.772,4.068,BATH,
27827,2064965.552,6572943.979,169.661,172.187,171.787,2.526,BATH,
27828,2064965.493,6572941.391,169.869,172.166,171.766,2.297,BATH,
27831,2064965.262,6572932.852,169.84,172.169,171.769,2.329,BATH,
27832,2064966.393,6572929.468,169.916,172.213,171.813,2.297,BATH,
27833,2064968.95,6572928.177,169.624,172.216,171.816,2.592,BATH,
27834,2064970.698,6572928.151,169.14,172.191,171.791,3.051,BATH,
27835,2064973.079,6572927.144,168.54,172.215,171.815,3.675,BATH,
27836,2064976.607,6572926.694,168.617,172.193,171.793,3.576,BATH,
27837,2064980.285,6572926.936,167.618,172.146,171.746,4.528,BATH,
27838,2064983.574,6572927.962,167.102,172.187,171.787,5.085,BATH,
27839,2064987.364,6572927.899,165.858,172.19,171.79,6.332,BATH,
27840,2064990.254,6572925.774,165.748,172.178,171.778,6.43,BATH,
27841,2064991.448,6572923.466,165.66,172.189,171.789,6.529,BATH,
27842,2064991.634,6572921.703,165.687,172.216,171.816,6.529,BATH,
27843,2064992.393,6572919.562,165.605,172.167,171.767,6.562,BATH,
27844,2064993.682,6572916.65,165.69,172.219,171.819,6.529,BATH,
27845,2064993.675,6572912.773,165.802,172.167,171.767,6.365,BATH,
27846,2064992.653,6572909.617,165.852,172.217,171.817,6.365,BATH,
27847,2064991.329,6572906.876,165.77,172.2,171.8,6.43,BATH,
27848,2064989.864,6572904.505,165.672,172.201,171.801,6.529,BATH,
27849,2064987.389,6572901.721,165.271,172.194,171.794,6.923,BATH,
27850,2064984.348,6572899.177,165.049,172.136,171.736,7.087,BATH,
27851,2064980.804,6572897.187,165.595,172.189,171.789,6.594,BATH,
27852,2064976.741,6572894.91,166.45,172.191,171.791,5.741,BATH,
27853,2064972.847,6572892.938,168.087,172.155,171.755,4.068,BATH,
27854,2064970.377,6572889.845,169.122,172.173,171.773,3.051,BATH,
27855,2064970.62,6572887.246,168.961,172.209,171.809,3.248,BATH,
27856,2064970.235,6572885.281,168.949,172.197,171.797,3.248,BATH,
27857,2064969.787,6572883.018,169.382,172.171,171.771,2.789,BATH,
27858,2064969.893,6572879.986,169.189,172.175,171.775,2.986,BATH,
27859,2064970.068,6572876.313,169.228,172.148,171.748,2.92,BATH,
27860,2064970.471,6572872.619,168.769,172.148,171.748,3.379,BATH,
27861,2064969.778,6572868.884,168.521,172.163,171.763,3.642,BATH,
27862,2064971.192,6572866.052,168.523,172.165,171.765,3.642,BATH,
27863,2064973.671,6572865.007,168.02,172.219,171.819,4.199,BATH,
27864,2064975.257,6572865.527,167.788,172.184,171.784,4.396,BATH,
27865,2064976.943,6572865.25,167.726,172.155,171.755,4.429,BATH,
27866,2064979.306,6572864.94,167.36,172.183,171.783,4.823,BATH,
27867,2064982.59,6572865.251,166.695,172.174,171.774,5.479,BATH,
27868,2064986.029,6572866.079,164.949,172.134,171.734,7.185,BATH,
27869,2064989.437,6572867.418,165.091,172.178,171.778,7.087,BATH,
27870,2064993.267,6572869.385,165.217,172.14,171.74,6.923,BATH,
27871,2064997.312,6572871.269,165.592,172.121,171.721,6.529,BATH,
27872,2065001.113,6572873.437,166.235,172.206,171.806,5.971,BATH,
27873,2065005.124,6572875.902,166.701,172.147,171.747,5.446,BATH,
27874,2065009.09,6572877.995,166.314,172.088,171.688,5.774,BATH,
27875,2065013.58,6572879.375,166.214,172.152,171.752,5.938,BATH,
27876,2065018.693,6572879.729,166.63,172.175,171.775,5.545,BATH,
27877,2065023.804,6572878.959,166.424,172.165,171.765,5.741,BATH,
27878,2065027.796,6572879.176,166.84,172.155,171.755,5.315,BATH,
27879,2065030.851,6572878.301,167.158,172.145,171.745,4.987,BATH,
27880,2065033.323,6572876.102,167.884,172.215,171.815,4.331,BATH,
27881,2065034.324,6572874.478,168.396,172.235,171.835,3.839,BATH,
27882,2065034.864,6572872.606,168.936,172.217,171.817,3.281,BATH,
27883,2065035.503,6572870.963,169.711,172.237,171.837,2.526,BATH,
27884,2065035.996,6572869.292,169.401,172.223,171.823,2.822,BATH,
27885,2065036.346,6572867.854,168.937,172.218,171.818,3.281,BATH,
27886,2065036.418,6572866.43,168.435,172.208,171.808,3.773,BATH,
27887,2065036.464,6572865.031,168.469,172.209,171.809,3.74,BATH,
27888,2065036.427,6572863.667,168.758,172.236,171.836,3.478,BATH,
27889,2065035.954,6572862.656,168.484,172.159,171.759,3.675,BATH,
27890,2065034.19,6572861.784,168.563,172.139,171.739,3.576,BATH,
27891,2065032.827,6572859.932,168.184,172.154,171.754,3.97,BATH,
27892,2065031.997,6572858.038,168.183,172.153,171.753,3.97,BATH,
27893,2065030.488,6572855.336,167.35,172.14,171.74,4.79,BATH,
27894,2065028.875,6572852.185,166.088,172.158,171.758,6.07,BATH,
27895,2065027.031,6572850.503,166.086,172.156,171.756,6.07,BATH,
27896,2065024.19,6572848.396,166.266,172.106,171.706,5.84,BATH,
27897,2065020.746,6572845.943,166.427,172.103,171.703,5.676,BATH,
27898,2065016.767,6572843.909,166.804,172.119,171.719,5.315,BATH,
27899,2065012.645,6572842.551,166.837,172.119,171.719,5.282,BATH,
27900,2065008.807,6572841.602,166.468,172.111,171.711,5.643,BATH,
27901,2065004.645,6572841.239,166.143,172.114,171.714,5.971,BATH,
27902,2065000.236,6572840.687,165.874,172.14,171.74,6.266,BATH,
27903,2064996.064,6572840.92,165.57,172.132,171.732,6.562,BATH,
27904,2064991.808,6572841.799,165.58,172.174,171.774,6.594,BATH,
27905,2064987.344,6572841.348,165.174,172.162,171.762,6.988,BATH,
27906,2064983.197,6572841.021,164.998,172.183,171.783,7.185,BATH,
27907,2064978.582,6572841.417,164.717,172.197,171.797,7.48,BATH,
27908,2064973.774,6572841.564,166.028,172.163,171.763,6.135,BATH,
27909,2064969.144,6572841.466,167.081,172.166,171.766,5.085,BATH,
27910,2064964.589,6572841.829,168.151,172.186,171.786,4.035,BATH,
27911,2064961.682,6572840.191,169.352,172.174,171.774,2.822,BATH,
27912,2064962.312,6572838.274,169.336,172.223,171.823,2.887,BATH,
27913,2064962.994,6572837.951,168.752,172.197,171.797,3.445,BATH,
27914,2064962.169,6572836.688,169.12,172.204,171.804,3.084,BATH,
27915,2064962.373,6572834.398,168.928,172.176,171.776,3.248,BATH,
27916,2064963.111,6572831.886,168.13,172.165,171.765,4.035,BATH,
27917,2064964.721,6572829.682,168.17,172.205,171.805,4.035,BATH,
27918,2064966.691,6572826.989,167.976,172.175,171.775,4.199,BATH,
27919,2064968.943,6572824.353,167.197,172.118,171.718,4.921,BATH,
27920,2064971.606,6572821.963,166.302,172.142,171.742,5.84,BATH,
27921,2064974.198,6572819.013,164.257,172.131,171.731,7.874,BATH,
27922,2064974.073,6572815.346,163.916,172.151,171.751,8.235,BATH,
27923,2064973.168,6572812.822,163.915,172.15,171.75,8.235,BATH,
27924,2064973.461,6572809.868,163.691,172.156,171.756,8.465,BATH,
27925,2064972.725,6572806.705,163.694,172.159,171.759,8.465,BATH,
27926,2064970.903,6572804.707,163.832,172.165,171.765,8.333,BATH,
27927,2064969.361,6572804.156,163.903,172.171,171.771,8.268,BATH,
27928,2064967.217,6572802.59,163.922,172.157,171.757,8.235,BATH,
27929,2064964.322,6572801.797,164.281,172.057,171.657,7.776,BATH,
27930,2064961.077,6572801.137,165.661,172.19,171.79,6.529,BATH,
27931,2064957.071,6572800.552,166.572,172.117,171.717,5.545,BATH,
27932,2064953.034,6572800.346,167.394,172.118,171.718,4.724,BATH,
27933,2064948.874,6572800.321,167.678,172.107,171.707,4.429,BATH,
27934,2064945.382,6572799.556,168.149,172.119,171.719,3.97,BATH,
27935,2064944.268,6572796.237,168.655,172.133,171.733,3.478,BATH,
27936,2064945.008,6572794.075,168.502,172.144,171.744,3.642,BATH,
27937,2064945.066,6572792.198,168.682,172.127,171.727,3.445,BATH,
27938,2064944.56,6572789.516,168.701,172.146,171.746,3.445,BATH,
27939,2064945.022,6572785.983,167.868,172.166,171.766,4.298,BATH,
27940,2064945.161,6572782.523,165.859,172.125,171.725,6.266,BATH,
27941,2064944.802,6572779.085,166.338,172.211,171.811,5.873,BATH,
27942,2064943.57,6572775.988,166.28,172.153,171.753,5.873,BATH,
27943,2064941.267,6572774.402,166.583,172.16,171.76,5.577,BATH,
27944,2064939.566,6572774.181,166.71,172.156,171.756,5.446,BATH,
27945,2064937.347,6572772.786,167.229,172.15,171.75,4.921,BATH,
27946,2064934.594,6572771.781,167.16,172.147,171.747,4.987,BATH,
27947,2064931.491,6572771.658,167.333,172.221,171.821,4.888,BATH,
27948,2064928,6572771.886,166.964,172.181,171.781,5.217,BATH,
27949,2064924.739,6572772.632,167.231,172.218,171.818,4.987,BATH,
27950,2064921.308,6572774.059,167.504,172.228,171.828,4.724,BATH,
27951,2064918.426,6572776.085,167.7,172.195,171.795,4.495,BATH,
27952,2064915.893,6572778.655,168.34,172.31,171.91,3.97,BATH,
27953,2064913.741,6572781.658,168.461,172.3,171.9,3.839,BATH,
27954,2064912.304,6572784.871,168.659,172.334,171.934,3.675,BATH,
27955,2064912.177,6572787.603,168.693,172.335,171.935,3.642,BATH,
27956,2064911.954,6572789.737,168.507,172.182,171.782,3.675,BATH,
27957,2064912.185,6572792.57,168.362,172.201,171.801,3.839,BATH,
27958,2064912.225,6572795.679,168.727,172.172,171.772,3.445,BATH,
27959,2064912.183,6572798.795,169.021,172.203,171.803,3.182,BATH,
27960,2064910.957,6572801.527,169.214,172.2,171.8,2.986,BATH,
27961,2064910.457,6572804.489,169.3,172.22,171.82,2.92,BATH,
27962,2064910.362,6572808.091,169.407,172.229,171.829,2.822,BATH,
27963,2064909.826,6572811.674,169.574,172.199,171.799,2.625,BATH,
27964,2064909.202,6572815.176,168.992,172.174,171.774,3.182,BATH,
27965,2064908.985,6572818.704,168.612,172.155,171.755,3.543,BATH,
27966,2064908.487,6572822.117,168.641,172.184,171.784,3.543,BATH,
27967,2064907.739,6572825.112,168.73,172.208,171.808,3.478,BATH,
27968,2064905.455,6572825.844,168.914,172.195,171.795,3.281,BATH,
27969,2064904.522,6572824.659,168.837,172.183,171.783,3.346,BATH,
27970,2064905.696,6572823.078,168.723,172.168,171.768,3.445,BATH,
27971,2064907.732,6572823.055,168.938,172.186,171.786,3.248,BATH,
27972,2064908.222,6572822.984,168.866,172.212,171.812,3.346,BATH,
27973,2064908.982,6572821.374,169.014,172.164,171.764,3.15,BATH,
27974,2064909.712,6572819.06,168.977,172.127,171.727,3.15,BATH,
27975,2064910.822,6572816.263,169.451,172.174,171.774,2.723,BATH,
27976,2064911.161,6572812.772,169.959,172.157,171.757,2.198,BATH,
27977,2064910.055,6572810.025,169.618,172.21,171.81,2.592,BATH,
27978,2064910.289,6572806.709,169.306,172.193,171.793,2.887,BATH,
27979,2064910.612,6572802.991,169.444,172.167,171.767,2.723,BATH,
27980,2064910.903,6572799.259,169.238,172.224,171.824,2.986,BATH,
27981,2064910.959,6572794.922,168.58,172.156,171.756,3.576,BATH,
27982,2064911.037,6572790.61,168.413,172.153,171.753,3.74,BATH,
27983,2064912.258,6572786.585,168.71,172.188,171.788,3.478,BATH,
27984,2064914.4,6572784.37,168.534,172.176,171.776,3.642,BATH,
27985,2064913.937,6572782.219,168.418,172.158,171.758,3.74,BATH,
27986,2064913.219,6572780.702,168.508,172.183,171.783,3.675,BATH,
27987,2064911.929,6572779.202,168.544,172.12,171.72,3.576,BATH,
27988,2064910.362,6572777.86,168.628,172.171,171.771,3.543,BATH,
27989,2064909.454,6572775.338,168.425,172.198,171.798,3.773,BATH,
27990,2064908.547,6572772.533,168.369,172.142,171.742,3.773,BATH,
27991,2064906.324,6572769.791,168.475,172.117,171.717,3.642,BATH,
27992,2064903.788,6572767.713,170.004,172.005,171.605,2.001,BATH,
27999,2064915.776,6572765.889,165.092,172.211,171.811,7.119,BATH,
28000,2064920.852,6572766.143,165.533,172.226,171.826,6.693,BATH,
28001,2064925.913,6572766.487,165.638,172.2,171.8,6.562,BATH,
28002,2064930.067,6572767.557,165.845,172.21,171.81,6.365,BATH,
28003,2064933.63,6572769.046,166.766,172.212,171.812,5.446,BATH,
28004,2064936.794,6572770.77,167.032,172.15,171.75,5.118,BATH,
28005,2064940.011,6572771.647,166.897,172.212,171.812,5.315,BATH,
28006,2064943.776,6572772.041,166.442,172.118,171.718,5.676,BATH,
28007,2064947.868,6572772.977,166.092,172.162,171.762,6.07,BATH,
28008,2064952.095,6572774.161,165.559,172.088,171.688,6.529,BATH,
28009,2064956.458,6572775.205,165.053,172.14,171.74,7.087,BATH,
28010,2064961.092,6572775.41,164.89,172.173,171.773,7.283,BATH,
28011,2064965.946,6572776.853,164.905,172.188,171.788,7.283,BATH,
28012,2064970.648,6572778.45,164.545,172.157,171.757,7.612,BATH,
28013,2064975.508,6572780.312,164.178,172.118,171.718,7.94,BATH,
28014,2064980.657,6572781.631,163.862,172.097,171.697,8.235,BATH,
28015,2064985.825,6572782.705,163.932,172.2,171.8,8.268,BATH,
28016,2064990.885,6572784.217,163.983,172.119,171.719,8.136,BATH,
28017,2064995.977,6572785.794,164.28,172.056,171.656,7.776,BATH,
28018,2065000.962,6572787.398,165.171,172.159,171.759,6.988,BATH,
28019,2065005.644,6572789.185,165.202,172.125,171.725,6.923,BATH,
28020,2065010.439,6572790.949,165.407,172.133,171.733,6.726,BATH,
28021,2065015.421,6572792.245,166.166,172.137,171.737,5.971,BATH,
28022,2065020.156,6572792.491,166.25,172.123,171.723,5.873,BATH,
28023,2065025.095,6572791.973,166.405,172.179,171.779,5.774,BATH,
28024,2065030.061,6572791.104,166.439,172.18,171.78,5.741,BATH,
28025,2065035.175,6572790.34,166.298,172.072,171.672,5.774,BATH,
28026,2065039.829,6572790.051,166.862,172.177,171.777,5.315,BATH,
28027,2065044.53,6572789.323,167.299,172.122,171.722,4.823,BATH,
28028,2065048.728,6572788.813,168.767,172.146,171.746,3.379,BATH,
28029,2065051.116,6572787.789,168.974,172.156,171.756,3.182,BATH,
28030,2065052.793,6572785.359,168.808,172.253,171.853,3.445,BATH,
28031,2065052.784,6572783.164,170.012,172.243,171.843,2.231,BATH,
28032,2065052.276,6572780.684,170.098,172.296,171.896,2.198,BATH,
28033,2065050.982,6572778.425,169.967,172.264,171.864,2.297,BATH,
28034,2065050.024,6572774.359,169.706,172.298,171.898,2.592,BATH,
28035,2065048.38,6572770.921,168.346,172.414,172.014,4.068,BATH,
28036,2065047.434,6572768.344,167.794,172.289,171.889,4.495,BATH,
28037,2065047.202,6572765.527,168.11,172.309,171.909,4.199,BATH,
28038,2065047.933,6572759.782,167.396,172.317,171.917,4.921,BATH,
28039,2065048.664,6572755.38,167.538,172.262,171.862,4.724,BATH,
28040,2065051.096,6572748.718,168.059,172.193,171.793,4.134,BATH,
28041,2065052.986,6572744.524,168.379,172.119,171.719,3.74,BATH,
28042,2065055.8,6572741.828,169.362,172.085,171.685,2.723,BATH,
28043,2065057.934,6572740.012,169.399,172.188,171.788,2.789,BATH,
28044,2065061.37,6572736.757,169.438,172.227,171.827,2.789,BATH,
28053,2065054.544,6572720.654,170.105,172.139,171.739,2.034,BATH,
28054,2065050.966,6572718.733,170.118,172.119,171.719,2.001,BATH,
28055,2065047.211,6572716.442,170.058,172.059,171.659,2.001,BATH,
28061,2065024.153,6572698.303,169.856,172.087,171.687,2.231,BATH,
28062,2065019.898,6572695.208,169.574,172.166,171.766,2.592,BATH,
28063,2065015.716,6572692.35,169.762,172.157,171.757,2.395,BATH,
28064,2065011.018,6572690.662,169.669,172.097,171.697,2.428,BATH,
28065,2065006.299,6572689.452,169.731,172.159,171.759,2.428,BATH,
28066,2065001.683,6572688.857,169.983,172.181,171.781,2.198,BATH,
28068,2064992.534,6572688.304,170.025,172.059,171.659,2.034,BATH,
28071,2064977.97,6572687.652,169.848,172.079,171.679,2.231,BATH,
28072,2064973.416,6572685.387,169.602,172.095,171.695,2.493,BATH,
28073,2064969.031,6572684.29,169.84,172.071,171.671,2.231,BATH,
28074,2064965.171,6572683.801,169.825,172.122,171.722,2.297,BATH,
28075,2064962.299,6572682.553,169.837,172.134,171.734,2.297,BATH,
28076,2064959.114,6572680.887,169.818,172.147,171.747,2.329,BATH,
28077,2064955.649,6572678.926,169.894,172.125,171.725,2.231,BATH,
28078,2064951.817,6572678.481,169.82,172.149,171.749,2.329,BATH,
28079,2064948.784,6572679.052,169.986,172.119,171.719,2.133,BATH,
28081,2064942.051,6572679.727,170.062,172.096,171.696,2.034,BATH,
28082,2064938.604,6572681.05,169.824,172.121,171.721,2.297,BATH,
28083,2064935.447,6572683.198,169.998,172.098,171.698,2.1,BATH,
28084,2064932.095,6572685.66,170.097,172.131,171.731,2.034,BATH,
28085,2064929.016,6572688.529,170.093,172.127,171.727,2.034,BATH,
28087,2064924.964,6572695.534,170.088,172.122,171.722,2.034,BATH,
28088,2064923.415,6572699.167,170.088,172.089,171.689,2.001,BATH,
28089,2064922.819,6572702.591,170.069,172.103,171.703,2.034,BATH,
28090,2064923.168,6572705.511,169.76,172.057,171.657,2.297,BATH,
28091,2064923.699,6572708.329,169.587,172.179,171.779,2.592,BATH,
28093,2064926.788,6572711.484,169.609,172.201,171.801,2.592,BATH,
28095,2064931.541,6572714.427,169.575,172.2,171.8,2.625,BATH,
28096,2064934.674,6572716.034,169.411,172.2,171.8,2.789,BATH,
28097,2064937.659,6572717.878,168.896,172.177,171.777,3.281,BATH,
